STUDENT ID,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,COURSE ID,GRADE,school,sex,age,address,famsize,Pstatus,Medu,Fedu,Mjob,Fjob,reason,guardian,traveltime,studytime,failures,schoolsup,famsup,paid,activities,nursery,higher,internet,romantic,famrel,freetime,goout,Dalc,Walc,health,absences,G1,G2,G3,"Marital status;Application mode;Application order;Course;""Daytime/evening attendance	"";Previous qualification;Previous qualification (grade);Nacionality;Mother's qualification;Father's qualification;Mother's occupation;Father's occupation;Admission grade;Displaced;Educational special needs;Debtor;Tuition fees up to date;Gender;Scholarship holder;Age at enrollment;International;Curricular units 1st sem (credited);Curricular units 1st sem (enrolled);Curricular units 1st sem (evaluations);Curricular units 1st sem (approved);Curricular units 1st sem (grade);Curricular units 1st sem (without evaluations);Curricular units 2nd sem (credited);Curricular units 2nd sem (enrolled);Curricular units 2nd sem (evaluations);Curricular units 2nd sem (approved);Curricular units 2nd sem (grade);Curricular units 2nd sem (without evaluations);Unemployment rate;Inflation rate;GDP;Target",Interest,Aptitude,SoftSkills,Logic
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1;17;1;9238;1;1;130.0;1;37;37;9;9;122.0;1;0;0;1;0;1;21;0;0;6;8;1;10.0;0;0;6;13;5;11.4;0;12.7;3.7;-1.7;Enrolled,2,7.52727137825976,9.17524727230348,1.3178666863411026
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1;1;3;9085;1;1;158.0;1;1;19;9;9;153.6;1;0;0;1;0;1;18;0;0;6;7;6;15.666666666666666;0;0;6;8;6;15.285714285714286;0;8.9;1.4;3.51;Graduate,1,4.737732925144229,4.5012427263523875,1.2223419285452608
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1;1;1;9853;1;1;122.0;1;3;19;2;3;112.9;0;0;0;1;0;0;18;0;0;7;9;7;11.857142857142858;0;0;7;7;7;11.857142857142858;0;16.2;0.3;-0.92;Graduate,4,4.467721588396069,7.443037173373661,4.939749883052659
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1;1;1;9085;1;1;140.0;1;3;1;2;4;124.1;0;0;0;1;0;0;18;0;0;5;12;5;14.5;2;0;5;5;5;13.6;0;9.4;-0.8;-3.12;Graduate,2,0.07096532494887176,4.669674091637979,2.7641054109367467
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1;17;1;9238;1;1;136.0;1;38;1;9;4;129.7;0;0;0;1;0;0;19;0;0;6;6;6;12.166666666666666;0;0;6;7;6;13.714285714285714;0;15.5;2.8;-4.06;Graduate,3,8.193982309664928,2.2780075571285616,5.687279416481599
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1;1;1;9773;1;1;111.0;1;19;19;9;9;110.0;1;0;0;1;0;0;18;0;0;6;6;5;12.6;0;0;6;8;6;12.0;0;11.1;0.6;2.02;Graduate,4,3.5982490063656645,1.993501289446863,4.516366846832235
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1;17;2;9500;1;1;145.0;1;2;38;3;8;136.3;1;0;0;1;0;0;18;0;0;8;12;7;12.285714285714286;0;0;8;12;7;12.285714285714286;0;12.7;3.7;-1.7;Enrolled,6,5.407656313005429,4.254311942563456,4.349591063512168
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1;17;1;9238;1;1;133.1;1;38;38;191;193;146.0;0;0;1;1;0;1;19;0;0;6;6;6;12.666666666666666;0;0;6;7;6;13.0;0;8.9;1.4;3.51;Graduate,4,6.773006863356594,7.55494657014215,1.1197297048699328
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1;1;1;9500;1;1;140.0;1;19;38;7;8;129.9;0;0;0;1;0;0;19;0;0;7;0;0;0.0;0;0;8;0;0;0.0;0;16.2;0.3;-0.92;Dropout,4,7.026295764379158,6.050714851807668,1.4104969024984015
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1;1;1;9254;1;1;140.0;1;19;1;9;8;140.9;1;0;0;1;0;1;18;0;0;6;7;6;12.857142857142858;0;0;6;10;4;13.0;0;12.7;3.7;-1.7;Graduate,5,9.559800588260723,6.886292899005433,8.210785774468501
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2;1;1;9500;1;1;156.0;1;1;1;9;10;135.5;0;0;0;1;0;0;18;0;0;8;8;7;13.9;0;0;8;8;7;13.9;0;12.7;3.7;-1.7;Graduate,4,5.313399532366091,2.8232635073194245,8.858827375717444
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1;1;1;9500;1;1;132.0;1;38;37;9;7;122.0;1;0;0;1;0;1;20;0;0;8;8;7;13.817142857142857;0;0;8;8;7;13.817142857142857;0;10.8;1.4;1.74;Graduate,6,3.9971955097442757,4.814353459576055,2.346835328852502
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1;53;1;9556;1;42;140.0;1;1;19;4;5;140.0;0;0;0;1;0;1;22;0;1;7;10;6;13.314285714285717;0;2;8;10;7;12.875;0;8.9;1.4;3.51;Graduate,6,9.537036264917079,0.44395264969327,1.1346050152476905
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1;1;1;9130;1;1;164.0;1;34;1;0;0;163.0;0;0;0;1;0;0;18;0;0;6;0;0;0.0;0;0;6;0;0;0.0;0;7.6;2.6;0.32;Dropout,1,6.421102350255211,8.175324159581207,0.5341667193451061
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1;17;4;9254;1;1;113.0;1;38;19;7;7;107.4;1;0;0;1;0;1;19;0;0;6;6;6;12.166666666666666;0;0;6;6;6;12.166666666666666;0;12.4;0.5;1.79;Graduate,4,2.981503562765556,9.898921622398746,6.082976137418968
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1;1;1;9254;1;1;122.0;1;37;37;9;9;114.3;1;0;0;0;0;1;20;0;0;6;12;4;11.25;0;0;6;12;3;11.333333333333334;0;7.6;2.6;0.32;Dropout,5,1.2646424540357115,4.068790626246709,7.153532125002055
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1;43;1;9070;1;1;150.0;1;2;3;3;2;140.8;0;0;0;1;0;0;19;0;1;6;6;5;12.4;0;0;6;8;6;12.75;0;10.8;1.4;1.74;Enrolled,4,8.425545014651814,0.1096365313154335,3.728099892032055
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1;1;2;9773;1;1;135.0;1;37;37;5;5;126.3;1;1;0;1;0;1;20;0;0;6;6;6;14.666666666666666;0;0;6;7;6;14.571428571428571;0;8.9;1.4;3.51;Graduate,3,3.6218160279415157,1.6979263955094737,6.796758674906396
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1;39;1;9085;1;1;133.1;1;3;19;2;9;110.0;0;0;0;1;0;0;28;0;0;6;15;4;12.0;0;0;6;14;4;12.0;0;11.1;0.6;2.02;Dropout,3,6.604697213644312,6.525268777504189,7.129588155595261
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1;1;2;9085;1;1;122.0;1;1;1;193;101;126.2;0;0;0;1;0;0;19;0;0;6;8;6;14.0;0;0;6;18;3;12.666666666666666;0;12.4;0.5;1.79;Graduate,5,4.708164193658981,6.120793182038592,9.353422813969054
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1;42;1;9003;1;39;140.0;1;19;1;5;5;140.0;0;0;0;1;0;0;22;0;0;6;10;6;12.571428571428571;0;0;6;12;4;13.666666666666666;0;15.5;2.8;-4.06;Enrolled,1,1.9892977979503834,7.878647195855439,0.6487363783510725
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1;1;1;9085;1;1;138.0;1;1;3;9;1;123.0;1;0;0;1;0;0;19;0;1;6;14;6;15.538461538461538;0;0;6;9;6;12.625;0;15.5;2.8;-4.06;Graduate,1,6.016866086204651,2.538840109610682,1.922917232310798
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1;1;3;9773;1;1;130.0;1;19;19;5;5;157.0;1;0;0;0;0;0;18;0;0;6;0;0;0.0;0;0;6;0;0;0.0;0;13.9;-0.3;0.79;Dropout,6,0.6068306895068232,7.636319155471341,0.6852598759698814
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1;5;1;9130;1;1;157.0;1;5;43;2;2;149.7;1;0;0;1;0;0;18;0;0;6;6;6;15.0;0;0;6;6;6;14.833333333333334;0;8.9;1.4;3.51;Graduate,6,4.1334245987119225,6.8798402152366975,8.679939333361105
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1;43;1;9130;1;1;140.0;1;2;1;2;3;140.0;1;0;0;1;0;0;22;0;0;5;11;4;12.25;0;0;5;9;5;13.285714285714286;0;12.7;3.7;-1.7;Graduate,2,5.466149396636711,3.2281449771384327,7.925871600335686
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1;53;1;9085;1;42;170.0;1;1;19;4;7;170.0;0;0;0;1;0;0;20;0;7;11;13;11;15.692307692307692;0;4;9;9;9;15.555555555555555;0;8.9;1.4;3.51;Graduate,5,4.36046974118579,5.45488148056962,5.74642070621839
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1;39;1;9991;0;1;150.0;1;1;37;9;7;130.2;0;0;0;1;0;1;24;0;0;5;7;5;12.285714285714286;0;0;5;9;5;12.75;1;16.2;0.3;-0.92;Graduate,4,7.486721752509908,1.4727380849832672,0.8366341005118316
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1;17;1;171;1;1;146.0;1;1;38;9;9;135.5;1;0;1;1;0;0;22;0;12;17;19;12;11.833333333333334;0;10;17;22;11;11.25;0;11.1;0.6;2.02;Enrolled,5,8.279249545453125,4.5256450343558265,2.733123586537196
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1;43;1;8014;0;1;120.0;1;38;19;5;4;118.3;0;0;0;1;0;0;20;0;2;6;6;6;12.166666666666666;0;0;6;7;5;14.0;0;12.7;3.7;-1.7;Enrolled,2,7.71243074033178,8.811973395556409,2.9771984805851694
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1;1;1;9556;1;1;118.0;1;19;38;9;9;116.3;1;0;0;1;0;1;20;0;0;7;10;7;11.88888888888889;0;0;8;10;8;11.95625;0;12.7;3.7;-1.7;Graduate,6,0.3881294781180211,4.211913798253908,5.607431960154171
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2;7;1;8014;0;3;120.0;1;38;1;9;9;120.0;0;0;0;0;0;0;35;0;0;6;0;0;0.0;0;0;6;0;0;0.0;0;10.8;1.4;1.74;Dropout,5,1.941287704459722,8.39566706475422,2.580438940367155
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1;1;1;9670;1;1;154.0;1;1;1;5;7;154.7;0;0;0;1;0;1;18;0;0;5;6;5;11.8;0;0;5;5;5;12.6;0;9.4;-0.8;-3.12;Graduate,5,5.366075092637743,5.902533652596944,0.7295986391295484
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1;17;2;9238;1;1;139.0;1;2;3;3;3;132.7;1;0;0;1;0;0;19;0;0;6;7;6;11.166666666666666;0;0;6;9;6;11.666666666666666;0;9.4;-0.8;-3.12;Graduate,6,9.348220404438013,1.9187671310235677,7.307623018532993
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1;18;1;9500;1;1;136.0;1;3;3;3;3;130.8;0;0;0;1;0;0;18;0;0;7;7;7;14.05714285714286;0;0;8;9;8;14.6;0;16.2;0.3;-0.92;Graduate,2,8.34956775052117,5.811062446978964,2.9908021165541134
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1;1;2;9254;1;1;130.0;1;1;38;4;9;122.7;1;0;0;1;0;0;18;0;0;6;10;4;11.75;0;0;6;13;4;10.0;0;7.6;2.6;0.32;Dropout,6,8.425345083518017,5.0598332915706346,4.5237417702330065
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2;39;1;9238;1;19;133.1;1;1;2;4;6;130.0;0;0;0;1;0;0;31;0;0;6;6;6;13.166666666666666;0;0;6;8;6;13.0;0;9.4;-0.8;-3.12;Enrolled,1,3.032081937596749,3.98641335196384,1.2766663498230535
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1;17;1;9238;1;1;133.0;1;19;19;5;7;123.6;0;0;0;1;0;1;19;0;0;6;7;6;13.5;0;0;6;7;6;14.0;0;15.5;2.8;-4.06;Graduate,4,4.294478970787026,1.1963043951607033,8.025483033945797
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1;18;1;9500;1;1;143.0;1;38;37;4;9;116.5;1;0;0;1;0;1;20;0;0;7;10;7;12.625;0;0;8;8;8;13.0625;0;15.5;2.8;-4.06;Graduate,6,4.707059473159374,4.167086638472298,5.655318769240576
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1;17;3;9085;1;1;117.0;1;19;38;5;7;111.1;0;0;0;1;0;0;21;0;0;6;0;0;0.0;0;0;6;0;0;0.0;0;15.5;2.8;-4.06;Dropout,2,1.5737158334991042,0.7276237623962711,9.015856262098628
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1;1;3;9500;1;1;145.0;1;19;38;9;7;136.3;1;0;0;1;0;1;18;0;0;8;8;7;13.971428571428572;0;0;8;8;7;13.971428571428572;0;12.7;3.7;-1.7;Graduate,3,0.31068130244456316,0.9876905139875125,4.954715630653333
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1;1;5;9070;1;1;134.0;1;34;1;5;7;129.8;1;0;0;1;0;0;18;0;0;6;7;2;11.0;0;0;6;0;0;0.0;0;9.4;-0.8;-3.12;Dropout,1,9.469028994605168,4.15916532932716,9.414256718178798
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2;39;1;9991;0;1;170.0;1;38;19;4;8;134.7;0;0;0;1;0;0;33;0;0;5;5;5;12.8;0;0;5;6;5;15.333333333333334;0;10.8;1.4;1.74;Graduate,3,2.4071258566350675,3.053814819684637,8.91868204381326
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1;1;2;9670;1;1;143.0;1;37;37;9;7;131.8;1;0;0;1;0;1;18;0;0;6;8;6;13.571428571428571;0;0;6;6;5;12.8;0;12.4;0.5;1.79;Enrolled,6,2.399489037236313,9.255443258622234,5.764598564592339
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1;1;1;171;1;1;140.0;1;37;37;7;9;126.8;1;0;0;0;0;1;18;0;0;0;0;0;0.0;0;0;0;0;0;0.0;0;12.7;3.7;-1.7;Dropout,1,0.8337905376875954,3.757058053802705,9.338934381498634
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1;1;1;9085;1;1;131.0;1;37;37;9;6;130.7;0;0;1;1;0;0;21;0;0;5;9;2;11.5;0;0;5;13;4;11.0;1;10.8;1.4;1.74;Enrolled,4,9.285077519437785,7.578581220721001,3.230887472945523
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1;17;3;9254;1;1;115.0;1;37;19;5;5;109.8;1;0;0;1;0;0;19;0;0;6;8;4;11.25;0;0;6;8;4;12.0;0;10.8;1.4;1.74;Enrolled,6,5.79737114939772,5.302475263662427,3.6564216270421133
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1;7;1;9991;0;3;130.0;1;3;19;2;3;133.9;0;0;0;1;0;0;28;0;0;5;7;5;13.714285714285714;0;0;5;7;5;13.142857142857142;0;16.2;0.3;-0.92;Graduate,4,6.6703685712535385,7.040856686423354,0.45477951306036934
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2;39;1;9147;1;1;130.0;1;1;19;9;9;109.9;0;0;0;0;0;0;29;0;0;4;4;0;0.0;0;0;5;0;0;0.0;0;12.7;3.7;-1.7;Dropout,5,9.115768872630525,2.6011598301539918,5.892009067638531
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1;44;1;9130;1;39;160.0;1;1;37;3;3;160.0;1;0;1;0;0;0;36;0;2;6;9;6;12.0;0;1;6;8;3;14.666666666666666;0;12.4;0.5;1.79;Dropout,3,3.4562016890078953,9.41904972838329,7.219239699289334
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1;39;1;8014;0;19;133.1;1;37;37;9;7;106.5;0;0;0;1;0;1;32;0;0;6;7;6;12.666666666666666;0;0;6;7;6;13.333333333333334;0;12.7;3.7;-1.7;Graduate,1,6.215073111380841,5.3008849691442395,7.735191902421032
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1;39;1;9500;1;1;130.0;1;38;37;5;7;120.0;1;0;0;1;0;1;25;0;0;8;11;7;13.29;3;0;8;11;7;13.29;3;9.4;-0.8;-3.12;Enrolled,4,0.3879945472888746,8.313240712852497,1.498162860461033
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2;43;1;9991;0;1;140.0;1;37;37;3;10;107.8;0;0;0;1;0;0;33;0;8;10;15;8;10.375;0;7;10;13;9;10.444444444444445;0;7.6;2.6;0.32;Enrolled,2,1.8677252823112933,3.650456934761135,4.441590723125003
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2;43;1;8014;0;14;133.1;1;34;34;0;0;100.0;0;0;0;0;0;0;34;0;3;7;13;3;12.0;0;2;7;15;1;13.0;1;9.4;-0.8;-3.12;Dropout,4,8.312458050899425,1.0021134905052453,1.7686321209391564
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2;39;1;8014;0;1;150.0;1;34;34;0;0;112.5;0;0;0;1;0;0;33;0;0;6;10;5;11.4;0;1;6;7;6;11.166666666666666;0;7.6;2.6;0.32;Graduate,2,7.667683563383357,6.737116477208488,6.621273488542489
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1;43;1;9991;0;1;140.0;1;37;38;9;8;135.5;0;0;1;0;0;0;29;0;0;5;15;2;13.25;0;0;5;12;3;12.6;3;16.2;0.3;-0.92;Dropout,6,3.5064269145714686,0.07759648337424485,1.5794637242176812
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1;1;1;9500;1;1;145.0;1;1;1;4;10;145.0;0;0;0;1;0;0;18;0;0;7;7;6;13.861666666666666;0;0;8;16;0;0.0;1;12.4;0.5;1.79;Dropout,1,3.768106277742125,4.752929765655082,9.041636839560748
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1;1;1;9773;1;1;126.0;1;37;38;7;7;119.0;0;0;0;1;0;1;18;0;0;6;6;6;12.166666666666666;0;0;6;7;6;12.142857142857142;0;15.5;2.8;-4.06;Graduate,4,5.335544335535794,1.9280190266645925,2.3063464566141336
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2;7;1;9238;1;3;130.0;1;37;19;4;5;130.0;0;0;0;1;0;0;38;0;0;6;17;4;13.75;0;0;6;15;6;14.5;0;16.2;0.3;-0.92;Graduate,4,0.002410046851345493,6.273755044353622,2.9140226628824486
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1;1;4;9500;1;1;135.0;1;38;37;9;8;126.3;1;0;0;1;0;1;19;0;0;7;7;6;15.433333333333332;0;0;7;7;6;15.433333333333332;0;7.6;2.6;0.32;Graduate,1,2.4124433603802786,9.794198731378522,8.509063221509997
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4;39;1;8014;0;19;133.1;1;37;37;9;9;113.5;0;0;0;1;0;1;39;0;0;6;6;6;13.833333333333334;0;0;6;6;6;15.5;0;11.1;0.6;2.02;Graduate,4,2.0823180860821444,4.644029063206459,4.584676101457238
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1;43;1;9991;0;3;120.0;1;37;37;9;9;120.0;0;0;0;1;0;0;37;0;7;14;21;12;11.833333333333334;0;11;12;15;11;11.363636363636363;0;12.7;3.7;-1.7;Graduate,2,2.5048294674976344,8.174982565256666,0.23995945800073026
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1;17;2;9556;1;1;120.0;1;37;37;5;5;111.3;1;0;0;1;0;0;32;0;0;7;7;0;0.0;0;0;8;8;0;0.0;0;16.2;0.3;-0.92;Dropout,4,8.059058425334413,5.077841869511211,4.945862512026458
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1;18;1;9238;1;1;147.0;1;38;34;4;0;130.2;0;0;0;1;0;0;18;0;0;1;1;0;0.0;1;0;6;0;0;0.0;0;10.8;1.4;1.74;Dropout,3,2.7967385654644317,4.958400311040241,0.8454333538012304
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1;43;1;9556;1;1;149.0;1;1;1;4;8;140.2;1;1;0;1;0;0;20;0;1;7;9;7;12.333333333333334;0;0;8;8;8;12.625;0;12.7;3.7;-1.7;Enrolled,6,1.9152132205014816,9.304234931787779,9.853447186873106
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1;1;5;9070;1;1;124.0;1;37;37;9;9;113.9;1;0;0;1;0;0;20;0;0;6;6;6;11.166666666666666;0;0;6;6;6;12.166666666666666;0;7.6;2.6;0.32;Graduate,5,5.0426346079303155,8.899658687466815,5.881115704556024
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1;17;1;9085;1;1;133.1;1;37;37;9;9;99.0;1;0;0;1;0;1;23;0;0;6;6;6;14.666666666666666;0;0;6;8;6;12.428571428571429;0;8.9;1.4;3.51;Graduate,2,8.65645036372732,7.858004651879744,2.5653261761097843
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1;1;2;9147;1;1;125.0;1;1;19;4;9;124.0;1;0;0;1;0;0;19;0;0;5;5;5;11.2;0;0;5;11;4;11.75;0;10.8;1.4;1.74;Enrolled,3,2.4134970383749987,2.962557533167841,5.637176795476178
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1;1;1;9238;1;1;141.0;1;37;38;9;10;138.9;0;0;0;1;0;0;18;0;0;6;9;6;13.714285714285714;0;0;6;6;6;14.166666666666666;0;13.9;-0.3;0.79;Graduate,6,0.7853624279279869,5.450084157239406,0.7686710338175484
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1;1;1;9147;1;1;131.0;1;38;19;9;9;130.0;1;0;0;1;1;0;19;0;0;5;5;5;12.8;0;0;5;10;5;11.444444444444445;0;10.8;1.4;1.74;Graduate,1,3.564047358496647,2.23897233305685,7.99891304268817
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1;17;4;9773;1;1;118.0;1;1;38;5;7;120.8;1;0;0;1;0;0;20;0;0;6;9;4;13.25;0;0;6;11;5;11.8;0;12.4;0.5;1.79;Graduate,2,7.476518245649778,4.439166980465398,9.253280538641636
